,year,week,date,day,time_of_day,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class,date-year,date-month,date-day,normalized_attendance,normalized_attendance2
964,2017,8,9/22/2017,0,1,7,2,6,12,0,4,2,24,1,18,1,1,2017,9,22,0.75,2
965,2017,8,9/22/2017,0,0,7,2,5,8,0,4,2,31,1,19,1,1,2017,9,22,0.612903226,2
966,2017,2,8/10/2017,2,1,7,2,6,12,0,4,2,24,1,21,1,1,2017,8,10,0.875,2
967,2017,2,8/10/2017,2,1,7,2,6,12,0,4,2,22,1,20,1,1,2017,8,10,0.909090909,2
968,2017,2,8/10/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,8,10,1,2
969,2017,2,8/10/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,8,10,1,2
970,2017,3,8/15/2017,3,2,7,0,5,15,0,4,2,14,1,12,1,1,2017,8,15,0.857142857,2
971,2017,3,8/15/2017,3,2,7,2,6,12,0,4,2,24,1,21,1,1,2017,8,15,0.875,2
972,2017,7,9/12/2017,3,2,7,0,5,15,0,4,2,14,1,10,1,1,2017,9,12,0.714285714,2
973,2017,5,8/30/2017,4,2,7,0,2,16,0,4,2,12,2,12,1,1,2017,8,30,1,2
974,2017,5,8/30/2017,4,0,7,0,6,7,0,2,0,35,3,30,1,1,2017,8,30,0.857142857,2
975,2017,5,8/30/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,8,30,1,2
976,2017,7,9/12/2017,3,0,7,2,6,23,0,4,2,21,1,17,1,1,2017,9,12,0.80952381,2
977,2017,0,7/26/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,7,26,1,2
978,2017,7,9/12/2017,3,0,7,0,2,25,0,4,2,11,3,9,1,1,2017,9,12,0.818181818,2
979,2017,10,10/12/2017,2,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,10,12,1,2
980,2017,10,10/12/2017,2,1,7,2,6,12,0,4,2,24,1,23,1,1,2017,10,12,0.958333333,2
981,2017,10,10/12/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,12,1,2
982,2017,10,10/12/2017,2,1,7,2,6,12,0,4,2,22,1,22,1,1,2017,10,12,1,2
983,2017,10,10/12/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,10,12,1,2
984,2017,10,10/12/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,10,12,1,2
985,2017,12,10/27/2017,0,2,7,2,6,12,0,4,2,24,1,14,1,1,2017,10,27,0.583333333,1
986,2017,12,10/27/2017,0,0,7,2,6,12,0,4,2,24,1,18,1,1,2017,10,27,0.75,2
987,2017,12,10/27/2017,0,1,7,2,6,12,0,4,2,24,1,23,1,1,2017,10,27,0.958333333,2
988,2017,12,10/27/2017,0,0,7,2,5,8,0,4,2,31,1,10,1,1,2017,10,27,0.322580645,1
989,2017,2,8/8/2017,3,2,7,0,5,15,0,4,2,14,1,13,1,1,2017,8,8,0.928571429,2
990,2017,2,8/8/2017,3,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,8,1,2
991,2017,2,8/8/2017,3,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,8,1,2
992,2017,2,8/8/2017,3,1,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,8,1,2
993,2017,2,8/8/2017,3,0,7,2,6,23,0,4,2,21,1,19,1,1,2017,8,8,0.904761905,2
994,2017,9,10/3/2017,3,0,7,2,6,23,0,4,2,23,1,23,1,1,2017,10,3,1,2
995,2017,8,9/19/2017,3,0,7,0,2,25,0,4,2,11,3,11,1,1,2017,9,19,1,2
996,2017,9,10/5/2017,2,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,10,5,0.958333333,2
997,2017,9,10/5/2017,2,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,10,5,1,2
998,2017,9,10/5/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,5,1,2
999,2017,9,10/5/2017,2,1,7,2,6,12,0,4,2,24,1,21,1,1,2017,10,5,0.875,2
1000,2017,9,10/5/2017,2,1,7,2,6,12,0,4,2,22,1,18,1,1,2017,10,5,0.818181818,2
1001,2017,9,10/5/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,10,5,1,2
1002,2017,10,10/10/2017,3,2,7,0,5,15,0,4,2,14,1,13,1,1,2017,10,10,0.928571429,2
1003,2017,10,10/10/2017,3,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,10,10,0.958333333,2
1004,2017,5,8/28/2017,1,2,7,0,2,13,0,0,0,41,2,41,2,1,2017,8,28,1,2
1005,2017,5,8/28/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,8,28,1,2
1006,2017,5,8/28/2017,1,1,7,0,0,20,0,4,0,21,2,18,1,1,2017,8,28,0.857142857,2
1007,2017,7,9/13/2017,4,2,7,0,2,16,0,4,2,12,2,10,1,1,2017,9,13,0.833333333,2
1008,2017,7,9/13/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,9,13,1,2
1009,2017,7,9/13/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,9,13,1,2
1010,2017,2,8/11/2017,0,0,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,11,1,2
1011,2017,2,8/11/2017,0,1,7,2,6,12,0,4,2,24,1,23,1,1,2017,8,11,0.958333333,2
1012,2017,2,8/11/2017,0,0,7,2,5,8,0,4,2,31,1,30,1,1,2017,8,11,0.967741935,2
1013,2017,1,7/31/2017,1,2,7,2,6,12,0,4,2,19,1,18,1,1,2017,7,31,0.947368421,2
1014,2017,1,7/31/2017,1,2,7,2,6,12,0,4,2,19,1,19,1,1,2017,7,31,1,2
1015,2017,12,10/26/2017,2,1,7,2,6,12,0,4,2,22,1,22,1,1,2017,10,26,1,2
1016,2017,1,8/1/2017,3,2,7,0,5,15,0,4,2,14,1,13,1,1,2017,8,1,0.928571429,2
1017,2017,1,8/1/2017,3,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,1,1,2
1018,2017,1,8/1/2017,3,2,7,2,6,12,0,0,2,25,1,19,1,1,2017,8,1,0.76,2
1019,2017,1,8/1/2017,3,1,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,1,1,2
1020,2017,1,8/1/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,8,1,1,2
1021,2017,10,10/13/2017,0,2,7,0,5,15,0,4,2,14,1,11,1,1,2017,10,13,0.785714286,2
1022,2017,4,8/21/2017,1,2,7,0,2,13,0,0,0,41,2,41,2,1,2017,8,21,1,2
1023,2017,0,7/27/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,7,27,1,2
1024,2017,4,8/21/2017,1,1,7,0,0,20,0,4,0,21,2,21,1,1,2017,8,21,1,2
1025,2017,4,8/21/2017,1,2,7,2,6,12,0,4,2,19,1,15,1,1,2017,8,21,0.789473684,2
1026,2017,6,9/5/2017,3,0,7,2,6,23,0,4,2,21,1,19,1,1,2017,9,5,0.904761905,2
1027,2017,6,9/5/2017,3,0,7,2,6,23,0,4,2,23,1,23,1,1,2017,9,5,1,2
1028,2017,5,8/31/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,8,31,1,2
1029,2017,9,10/3/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,10,3,1,2
1030,2017,4,8/22/2017,3,1,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,22,1,2
1031,2017,4,8/23/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,8,23,1,2
1032,2017,5,9/1/2017,0,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,9,1,1,2
1033,2017,1,8/3/2017,2,1,7,2,6,12,0,4,2,24,1,14,1,1,2017,8,3,0.583333333,1
1034,2017,1,8/3/2017,2,1,7,2,6,12,0,4,2,22,1,15,1,1,2017,8,3,0.681818182,2
1035,2017,1,8/3/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,8,3,1,2
1036,2017,10,10/9/2017,1,1,7,0,0,20,0,4,0,21,2,21,1,1,2017,10,9,1,2
1037,2017,8,9/21/2017,2,1,7,2,6,12,0,4,2,24,1,15,1,1,2017,9,21,0.625,2
1038,2017,8,9/21/2017,2,1,7,2,6,12,0,4,2,22,1,17,1,1,2017,9,21,0.772727273,2
1039,2017,9,10/6/2017,0,2,7,0,5,15,0,4,2,14,1,14,1,1,2017,10,6,1,2
1040,2017,3,8/14/2017,1,2,7,0,2,13,0,0,0,41,2,37,2,1,2017,8,14,0.902439024,2
1041,2017,12,10/23/2017,1,1,7,0,0,20,0,4,0,21,2,16,1,1,2017,10,23,0.761904762,2
1042,2017,3,8/14/2017,1,1,7,0,0,20,0,4,0,21,2,20,1,1,2017,8,14,0.952380952,2
1043,2017,3,8/14/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,8,14,0.894736842,2
1044,2017,3,8/14/2017,1,2,7,2,6,12,0,4,2,19,1,18,1,1,2017,8,14,0.947368421,2
1045,2017,4,8/24/2017,2,1,7,2,6,12,0,4,2,22,1,21,1,1,2017,8,24,0.954545455,2
1046,2017,4,8/24/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,8,24,1,2
1047,2017,2,8/11/2017,0,2,7,0,5,15,0,4,2,14,1,9,1,1,2017,8,11,0.642857143,2
1048,2017,2,8/11/2017,0,2,7,2,6,12,0,4,2,21,1,20,1,1,2017,8,11,0.952380952,2
1049,2017,1,7/31/2017,1,2,7,0,2,13,0,0,0,41,2,41,2,1,2017,7,31,1,2
1050,2017,1,7/31/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,7,31,1,2
1051,2017,1,7/31/2017,1,1,7,0,0,20,0,4,0,21,2,21,1,1,2017,7,31,1,2
1052,2017,11,10/20/2017,0,0,7,2,5,8,0,4,2,31,1,18,1,1,2017,10,20,0.580645161,1
1053,2017,3,8/15/2017,3,0,7,2,6,23,0,4,2,23,1,21,1,1,2017,8,15,0.913043478,2
1054,2017,7,9/12/2017,3,0,7,2,6,23,0,4,2,23,1,20,1,1,2017,9,12,0.869565217,2
1055,2017,10,10/12/2017,2,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,10,12,0.958333333,2
1056,2017,1,8/2/2017,4,2,7,0,2,16,0,4,2,12,2,10,1,1,2017,8,2,0.833333333,2
1057,2017,1,8/2/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,8,2,1,2
1058,2017,1,8/2/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,8,2,1,2
1059,2017,7,9/14/2017,2,1,7,2,6,12,0,4,2,24,1,19,1,1,2017,9,14,0.791666667,2
1060,2017,7,9/14/2017,2,1,7,2,6,12,0,4,2,24,1,18,1,1,2017,9,14,0.75,2
1061,2017,7,9/14/2017,2,1,7,2,6,12,0,4,2,22,1,20,1,1,2017,9,14,0.909090909,2
1062,2017,7,9/14/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,9,14,1,2
1063,2017,7,9/14/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,9,14,1,2
1064,2017,9,10/4/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,10,4,1,2
1065,2017,9,10/4/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,10,4,1,2
1066,2017,4,8/22/2017,3,2,7,0,5,15,0,4,2,14,1,10,1,1,2017,8,22,0.714285714,2
1067,2017,4,8/22/2017,3,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,8,22,0.958333333,2
1068,2017,4,8/22/2017,3,2,7,2,6,12,0,0,2,25,1,19,1,1,2017,8,22,0.76,2
1069,2017,4,8/23/2017,4,0,7,0,6,7,0,2,0,35,3,25,1,1,2017,8,23,0.714285714,2
1070,2017,8,9/19/2017,3,0,7,2,6,23,0,4,2,23,1,22,1,1,2017,9,19,0.956521739,2
1071,2017,1,8/3/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,3,1,2
1072,2017,3,8/18/2017,0,1,7,2,6,12,0,4,2,24,1,23,1,1,2017,8,18,0.958333333,2
1073,2017,5,8/28/2017,1,2,7,2,6,12,0,4,2,19,1,16,1,1,2017,8,28,0.842105263,2
1074,2017,10,10/9/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,10,9,0.894736842,2
1075,2017,10,10/9/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,10,9,0.894736842,2
1076,2017,11,10/19/2017,2,2,7,2,6,12,0,0,2,25,1,22,1,1,2017,10,19,0.88,2
1077,2017,2,8/10/2017,2,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,8,10,0.958333333,2
1078,2017,2,8/10/2017,2,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,10,1,2
1079,2017,2,8/10/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,10,1,2
1080,2017,11,10/19/2017,2,0,7,2,6,12,0,4,2,15,1,14,1,1,2017,10,19,0.933333333,2
1081,2017,11,10/19/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,10,19,1,2
1082,2017,10,10/10/2017,3,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,10,10,1,2
1083,2017,10,10/10/2017,3,1,7,2,6,12,0,0,2,25,1,22,1,1,2017,10,10,0.88,2
1084,2017,4,8/24/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,24,1,2
1085,2017,6,9/4/2017,1,0,7,0,6,18,0,4,0,8,3,7,1,1,2017,9,4,0.875,2
1086,2017,2,8/11/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,11,1,2
1087,2017,3,8/16/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,8,16,1,2
1088,2017,3,8/16/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,8,16,1,2
1089,2017,3,8/15/2017,3,0,7,2,6,23,0,4,2,21,1,20,1,1,2017,8,15,0.952380952,2
1090,2017,7,9/12/2017,3,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,9,12,1,2
1091,2017,7,9/12/2017,3,2,7,2,6,12,0,0,2,25,1,22,1,1,2017,9,12,0.88,2
1092,2017,4,8/25/2017,0,0,7,2,5,8,0,4,2,31,1,21,1,1,2017,8,25,0.677419355,2
1093,2017,12,10/26/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,26,1,2
1094,2017,12,10/26/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,10,26,1,2
1095,2017,1,8/3/2017,2,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,3,1,2
1096,2017,5,9/1/2017,0,0,7,2,6,12,0,4,2,24,1,24,1,1,2017,9,1,1,2
1097,2017,6,9/4/2017,1,2,7,0,2,13,0,0,0,41,2,38,2,1,2017,9,4,0.926829268,2
1098,2017,6,9/4/2017,1,1,7,0,0,20,0,4,0,21,2,21,1,1,2017,9,4,1,2
1099,2017,6,9/4/2017,1,2,7,2,6,12,0,4,2,19,1,14,1,1,2017,9,4,0.736842105,2
1100,2017,6,9/4/2017,1,2,7,2,6,12,0,4,2,19,1,15,1,1,2017,9,4,0.789473684,2
1101,2017,7,9/15/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,9,15,1,2
1102,2017,7,9/15/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,9,15,1,2
1103,2017,7,9/15/2017,0,0,7,2,6,12,0,4,2,24,1,21,1,1,2017,9,15,0.875,2
1104,2017,7,9/15/2017,0,1,7,2,6,12,0,4,2,24,1,23,1,1,2017,9,15,0.958333333,2
1105,2017,4,8/23/2017,4,2,7,0,2,16,0,4,2,12,2,12,1,1,2017,8,23,1,2
1106,2017,9,10/3/2017,3,1,7,2,6,12,0,0,2,25,1,25,1,1,2017,10,3,1,2
1107,2017,10,10/11/2017,4,2,7,0,2,16,0,4,2,12,2,9,1,1,2017,10,11,0.75,2
1108,2017,10,10/11/2017,4,0,7,0,6,7,0,2,0,35,3,26,1,1,2017,10,11,0.742857143,2
1109,2017,3,8/18/2017,0,0,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,18,1,2
1110,2017,9,10/6/2017,0,0,7,2,6,12,0,4,2,24,1,22,1,1,2017,10,6,0.916666667,2
1111,2017,9,10/6/2017,0,1,7,2,6,12,0,4,2,24,1,21,1,1,2017,10,6,0.875,2
1112,2017,5,8/28/2017,1,2,7,2,6,12,0,4,2,19,1,16,1,1,2017,8,28,0.842105263,2
1113,2017,3,8/15/2017,3,2,7,2,6,12,0,0,2,25,1,22,1,1,2017,8,15,0.88,2
1114,2017,3,8/15/2017,3,1,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,15,1,2
1115,2017,12,10/25/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,10,25,1,2
1116,2017,8,9/21/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,9,21,1,2
1117,2017,8,9/21/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,9,21,1,2
1118,2017,4,8/24/2017,2,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,24,1,2
1119,2017,12,10/26/2017,2,0,7,2,6,12,0,4,2,15,1,11,1,1,2017,10,26,0.733333333,2
1120,2017,5,9/1/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,9,1,1,2
1121,2017,10,10/11/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,10,11,1,2
1122,2017,8,9/18/2017,1,2,7,0,2,13,0,0,0,41,2,32,2,1,2017,9,18,0.780487805,2
1123,2017,1,8/1/2017,3,0,7,2,6,23,0,4,2,23,1,18,1,1,2017,8,1,0.782608696,2
1124,2017,1,8/1/2017,3,0,7,0,2,25,0,4,2,11,3,9,1,1,2017,8,1,0.818181818,2
1125,2017,6,9/5/2017,3,2,7,2,6,12,0,4,2,24,1,21,1,1,2017,9,5,0.875,2
1126,2017,6,9/5/2017,3,2,7,2,6,12,0,0,2,25,1,21,1,1,2017,9,5,0.84,2
1127,2017,11,10/20/2017,0,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,20,1,2
1128,2017,4,8/25/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,8,25,1,2
1129,2017,4,8/25/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,25,1,2
1130,2017,7,9/12/2017,3,1,7,2,6,12,0,0,2,25,1,25,1,1,2017,9,12,1,2
1131,2017,4,8/25/2017,0,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,25,1,2
1132,2017,8,9/19/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,9,19,1,2
1133,2017,12,10/26/2017,2,1,7,2,6,12,0,4,2,24,1,21,1,1,2017,10,26,0.875,2
1134,2017,1,8/3/2017,2,2,7,2,6,12,0,0,2,25,1,22,1,1,2017,8,3,0.88,2
1135,2017,11,10/17/2017,3,0,7,0,2,25,0,4,2,11,3,10,1,1,2017,10,17,0.909090909,2
1136,2017,11,10/16/2017,1,2,7,2,6,12,0,4,2,19,1,14,1,1,2017,10,16,0.736842105,2
1137,2017,6,9/6/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,9,6,1,2
1138,2017,10,10/10/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,10,10,1,2
1139,2017,3,8/16/2017,4,2,7,0,2,16,0,4,2,12,2,11,1,1,2017,8,16,0.916666667,2
1140,2017,6,9/5/2017,3,1,7,2,6,12,0,0,2,25,1,25,1,1,2017,9,5,1,2
1141,2017,5,8/31/2017,2,1,7,2,6,12,0,4,2,24,1,17,1,1,2017,8,31,0.708333333,2
1142,2017,5,8/31/2017,2,1,7,2,6,12,0,4,2,22,1,21,1,1,2017,8,31,0.954545455,2
1143,2017,9,10/3/2017,3,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,10,3,1,2
1144,2017,10,10/13/2017,0,0,7,2,5,8,0,4,2,31,1,15,1,1,2017,10,13,0.483870968,1
1145,2017,11,10/19/2017,2,1,7,2,6,12,0,4,2,22,1,22,1,1,2017,10,19,1,2
1146,2017,4,8/24/2017,2,2,7,2,6,12,0,0,2,25,1,23,1,1,2017,8,24,0.92,2
1147,2017,4,8/24/2017,2,1,7,2,6,12,0,4,2,24,1,23,1,1,2017,8,24,0.958333333,2
1148,2017,8,9/20/2017,4,2,7,2,6,23,0,4,2,23,1,22,1,1,2017,9,20,0.956521739,2
1149,2017,11,10/17/2017,3,0,7,2,6,23,0,4,2,23,1,23,1,1,2017,10,17,1,2
1150,2017,12,10/27/2017,0,2,7,0,5,15,0,4,2,14,1,9,1,1,2017,10,27,0.642857143,2
1151,2017,12,10/24/2017,3,2,7,0,5,15,0,4,2,14,1,7,1,1,2017,10,24,0.5,1
1152,2017,11,10/20/2017,0,0,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,20,1,2
1153,2017,12,10/26/2017,2,2,7,2,6,12,0,4,2,24,1,15,1,1,2017,10,26,0.625,2
1154,2017,11,10/19/2017,2,2,7,2,6,12,0,4,2,24,1,20,1,1,2017,10,19,0.833333333,2
1155,2017,11,10/19/2017,2,1,7,2,6,12,0,4,2,24,1,22,1,1,2017,10,19,0.916666667,2
1156,2017,11,10/19/2017,2,1,7,2,6,12,0,4,2,24,1,21,1,1,2017,10,19,0.875,2
1157,2017,12,10/26/2017,2,2,7,2,6,12,0,0,2,25,1,15,1,1,2017,10,26,0.6,1
1158,2017,12,10/23/2017,1,2,7,0,2,13,0,0,0,41,2,31,1,1,2017,10,23,0.756097561,2
1159,2017,3,8/18/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,8,18,1,2
1160,2017,5,9/1/2017,0,2,7,2,6,12,0,4,2,24,1,22,1,1,2017,9,1,0.916666667,2
1161,2017,9,10/6/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,6,1,2
1162,2017,10,10/13/2017,0,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,13,1,2
1163,2017,6,9/6/2017,4,2,7,0,2,16,0,4,2,12,2,10,1,1,2017,9,6,0.833333333,2
1164,2017,6,9/8/2017,0,2,7,0,5,15,0,4,2,14,1,12,1,1,2017,9,8,0.857142857,2
1165,2017,3,8/17/2017,2,1,7,2,6,12,0,4,2,24,1,22,1,1,2017,8,17,0.916666667,2
1166,2017,8,9/19/2017,3,2,7,0,5,15,0,4,2,14,1,13,1,1,2017,9,19,0.928571429,2
1167,2017,8,9/19/2017,3,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,9,19,0.958333333,2
1168,2017,4,8/25/2017,0,0,7,2,6,12,0,4,2,24,1,22,1,1,2017,8,25,0.916666667,2
1169,2017,8,9/19/2017,3,1,7,2,6,12,0,0,2,25,1,21,1,1,2017,9,19,0.84,2
1170,2017,6,9/7/2017,2,1,7,2,6,12,0,4,2,22,1,19,1,1,2017,9,7,0.863636364,2
1171,2017,5,9/1/2017,0,2,7,0,5,15,0,4,2,14,1,11,1,1,2017,9,1,0.785714286,2
1172,2017,3,8/18/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,18,1,2
1173,2017,8,9/20/2017,4,2,7,0,2,16,0,4,2,12,2,12,1,1,2017,9,20,1,2
1174,2017,12,10/24/2017,3,0,7,2,6,23,0,4,2,23,1,22,1,1,2017,10,24,0.956521739,2
1175,2017,8,9/20/2017,4,0,7,0,6,7,0,2,0,35,3,29,1,1,2017,9,20,0.828571429,2
1176,2017,10,10/10/2017,3,0,7,2,6,23,0,4,2,23,1,23,1,1,2017,10,10,1,2
1177,2017,4,8/25/2017,0,2,7,0,5,15,0,4,2,14,1,13,1,1,2017,8,25,0.928571429,2
1178,2017,11,10/20/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,20,1,2
1179,2017,6,9/7/2017,2,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,9,7,1,2
1180,2017,8,9/19/2017,3,2,7,2,6,12,0,0,2,25,1,19,1,1,2017,9,19,0.76,2
1181,2017,6,9/7/2017,2,1,7,2,6,12,0,4,2,24,1,20,1,1,2017,9,7,0.833333333,2
1182,2017,11,10/18/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,10,18,1,2
1183,2017,11,10/18/2017,4,2,7,2,6,23,0,4,2,23,1,21,1,1,2017,10,18,0.913043478,2
1184,2017,3,8/18/2017,0,2,7,0,5,15,0,4,2,14,1,11,1,1,2017,8,18,0.785714286,2
1185,2017,11,10/17/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,10,17,1,2
1186,2017,9,10/3/2017,3,2,7,0,5,15,0,4,2,14,1,14,1,1,2017,10,3,1,2
1187,2017,11,10/17/2017,3,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,17,1,2
1188,2017,10,10/13/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,13,1,2
1189,2017,12,10/27/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,10,27,1,2
1190,2017,6,9/8/2017,0,2,7,2,6,12,0,4,2,24,1,20,1,1,2017,9,8,0.833333333,2
1191,2017,6,9/7/2017,2,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,9,7,1,2
1192,2017,11,10/20/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,10,20,1,2
1193,2017,6,9/7/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,9,7,1,2
1194,2017,11,10/18/2017,4,2,7,0,2,16,0,4,2,12,2,11,1,1,2017,10,18,0.916666667,2
1195,2017,12,10/24/2017,3,1,7,2,6,12,0,0,2,25,1,4,1,1,2017,10,24,0.16,0
1196,2017,12,10/24/2017,3,0,7,2,6,23,0,4,2,21,1,20,1,1,2017,10,24,0.952380952,2
1197,2017,3,8/17/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,8,17,1,2
1198,2017,9,10/3/2017,3,2,7,2,6,12,0,4,2,24,1,18,1,1,2017,10,3,0.75,2
1199,2017,9,10/4/2017,4,2,7,0,2,16,0,4,2,12,2,12,1,1,2017,10,4,1,2
1200,2017,10,10/13/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,10,13,1,2
1201,2017,6,9/8/2017,0,0,7,2,6,12,0,4,2,24,1,22,1,1,2017,9,8,0.916666667,2
1202,2017,11,10/16/2017,1,2,7,2,6,12,0,4,2,19,1,15,1,1,2017,10,16,0.789473684,2
1203,2017,6,9/8/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,9,8,1,2
1204,2017,10,10/10/2017,3,0,7,0,2,25,0,4,2,11,3,11,1,1,2017,10,10,1,2
1205,2017,7,9/15/2017,0,2,7,0,5,15,0,4,2,14,1,14,1,1,2017,9,15,1,2
1206,2017,5,8/31/2017,2,1,7,2,6,12,0,4,2,24,1,21,1,1,2017,8,31,0.875,2
1207,2017,11,10/17/2017,3,2,7,0,5,15,0,4,2,14,1,11,1,1,2017,10,17,0.785714286,2
1208,2017,4,8/21/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,8,21,1,2
1209,2017,8,9/18/2017,1,1,7,0,0,20,0,4,0,21,2,21,1,1,2017,9,18,1,2
1210,2017,11,10/17/2017,3,2,7,2,6,12,0,0,2,25,1,20,1,1,2017,10,17,0.8,2
1211,2017,11,10/17/2017,3,1,7,2,6,12,0,0,2,25,1,19,1,1,2017,10,17,0.76,2
1212,2017,8,9/18/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,9,18,0.894736842,2
